NMFS Landings Query Results,,,,
,,,,
You Asked For the Following:,,,,
,,,,
Year             : From: 1950 To: 2010,,,,
,,,,
Species          : ALL SPECIES INDIVIDUALLY,,,,
,,,,
State            : All States,,,,
,,,,
Year,Species,Metric Tons,Pounds,$
1951,"TUNA, LITTLE TUNNY",168.5,"371,500","8,088"
1951,"TUNA, SKIPJACK","52,889.00","116,599,000","16,655,070"
1951,"TUNA, YELLOWFIN","73,405.30","161,829,400","25,005,851"
1951,"TURTLE, GREEN SEA",4.1,"9,100",910
1951,"TURTLE, LOGGERHEAD SEA",2.4,"5,400",366
1951,"TURTLE, SNAPPING",80.4,"177,300","19,704"
1951,"TURTLE, SOFT-SHELL",4.1,"9,100",546
1951,"TURTLE, TERRAPIN",73.4,"161,900","42,325"
1951,WALLEYE,"3,034.90","6,690,800","2,052,590"
1951,WEAKFISH,"2,876.40","6,341,300","767,716"
1951,WHALES,247.2,"545,000","47,500"
1951,"WHITEFISH, LAKE","1,082.60","2,386,800","1,111,376"
1951,"WHITEFISH, OCEAN",8.3,"18,200","1,869"
1951,"WHITEFISH, ROUND",59.1,"130,400","23,891"
1951,"WOLFFISH, ATLANTIC",902.2,"1,989,100","110,036"
1951,YELLOWTAIL JACK,"2,118.20","4,669,700","443,307"
1952,ABALONES,434,"956,800","431,094"
1952,ALEWIFE,"21,030.40","46,363,600","743,937"
1952,AMBERJACK,38.6,"85,200","5,299"
1952,ANCHOVIES,"25,307.10","55,792,100","1,153,404"
1952,BALLYHOO,1.8,"4,000",440
1952,BARRACUDAS,980.2,"2,161,000","334,037"
1952,"BASS, ROCK",9.5,"21,000","3,028"
1952,"BASS, STRIPED","2,448.70","5,398,300","1,173,760"
1952,"BASS, WHITE",384.9,"848,500","161,734"
1952,BLOODWORMS,96.1,"211,800","179,672"
1952,BLUEFISH,"2,199.90","4,849,900","759,019"
1952,"BONITO, ATLANTIC",35.2,"77,600","13,715"
1952,"BONITO, PACIFIC",971.8,"2,142,500","206,592"
1952,BOWFIN,23.2,"51,200","2,017"
1952,BUFFALOFISHES,321.7,"709,200","93,698"
1952,BURBOT,378.9,"835,300","24,955"
1952,BUTTERFISH,"5,409.60","11,925,900","938,875"
1952,CABEZON,15.6,"34,500","1,074"
1952,"CARP, COMMON","3,901.00","8,600,100","393,592"
1952,CARPS AND MINNOWS,53,"116,900","8,403"
1952,CATFISHES & BULLHEADS,"8,176.90","18,026,800","3,216,812"
1952,CHUBS,"5,103.70","11,251,700","1,731,371"
1952,"CLAM, ATLANTIC JACKKNIFE",29.9,"66,000","7,825"
1952,"CLAM, ATLANTIC SURF","5,737.00","12,647,700","1,408,603"
1952,"CLAM, BUTTER",25.8,"56,916","12,643"
1952,"CLAM, MANILA",25.4,"56,100","20,365"
1952,"CLAM, OCEAN QUAHOG",219.6,"484,100","43,531"
1952,"CLAM, PACIFIC LITTLENECK",95,"209,400","83,767"
1952,"CLAM, PACIFIC RAZOR",768.2,"1,693,654","329,825"
1952,"CLAM, QUAHOG","7,818.20","17,236,000","7,211,242"
1952,"CLAM, SOFTSHELL","3,325.70","7,331,900","2,553,977"
1952,CLAMS OR BIVALVES,24.7,"54,400","28,002"
1952,COBIA,18.8,"41,400","3,884"
1952,"COCKLE, NUTTALL",4,"8,830",662
1952,"COD, ATLANTIC","19,815.80","43,685,900","3,157,820"
1952,"COD, PACIFIC","4,918.70","10,843,800","572,051"
1952,"CRAB, ATLANTIC ROCK",679.8,"1,498,600","73,487"
1952,"CRAB, BLUE","45,280.20","99,824,700","4,254,596"
1952,"CRAB, BLUE, SOFT AND PEELER","2,001.00","4,411,400","837,470"
1952,"CRAB, DUNGENESS","12,023.80","26,507,612","3,450,797"
1952,"CRAB, FLORIDA STONE CLAWS",45,"99,300","49,650"
1952,"CRAB, HORSESHOE",280.8,"619,000","3,096"
1952,"CRAB, KING","1,257.70","2,772,833","388,197"
1952,"CRAB, RED ROCK",7.7,"17,000",715
1952,"CRAB, SNOW/TANNER",6.4,"14,191","1,419"
1952,CRAPPIE,429.4,"946,600","306,795"
1952,CRAYFISHES OR CRAWFISHES,11.7,"25,700","3,579"
1952,"CROAKER, ATLANTIC","3,763.00","8,295,800","731,919"
1952,"CROAKER, PACIFIC WHITE","1,484.80","3,273,500","127,815"
1952,CUNNER,3.2,"7,000",209
1952,CUSK,"1,678.30","3,700,000","195,008"
1952,DOLLY VARDEN,6.5,"14,317","1,660"
1952,DOLPHINFISH,11.9,"26,300","2,630"
1952,"DRUM, BLACK",510.2,"1,124,800","134,764"
1952,"DRUM, FRESHWATER","1,971.00","4,345,200","167,176"
1952,"DRUM, RED",820.3,"1,808,400","340,206"
1952,"EEL, AMERICAN",734,"1,618,200","166,941"
1952,"EEL, CONGER",73.1,"161,100","4,745"
1952,"FINFISHES, UNC BAIT AND ANIMAL FOOD","22,357.30","49,288,800","434,214"
1952,"FINFISHES, UNC FOR FOOD","7,697.50","16,970,000","833,169"
1952,"FINFISHES, UNC GENERAL",64.6,"142,400","5,265"
1952,FLATFISH,"3,943.50","8,693,933","1,026,572"
1952,"FLOUNDER, SUMMER","6,954.30","15,331,500","2,863,244"
1952,"FLOUNDER, WINTER","8,601.70","18,963,200","2,647,195"
1952,"FLOUNDER, WITCH","2,616.80","5,769,000","566,685"
1952,"FLOUNDER, YELLOWTAIL","7,705.20","16,986,800","1,972,566"
1952,"FLOUNDER,ATLANTIC,PLAICE","3,466.50","7,642,300","680,177"
1952,FLYINGFISHES,23,"50,700","3,794"
1952,FROGS,2.4,"5,400","1,820"
1952,GARS,88.7,"195,600","9,660"
1952,GOATFISHES,51.9,"114,500","9,160"
1952,GOLDFISH,45.5,"100,400","3,010"
1952,GOOSEFISH,38,"83,700","3,199"
1952,"GROUPER, GOLIATH",77.1,"169,900","15,990"
1952,"GROUPER, WARSAW",131.9,"290,700","27,012"
1952,GROUPERS,"2,874.20","6,336,500","835,591"
1952,GRUNTS,70.2,"154,700","12,833"
1952,HADDOCK,"73,254.70","161,497,400","12,505,945"
1952,"HAKE, PACIFIC (WHITING)",44.6,"98,400","2,565"
1952,"HAKE, RED","2,001.20","4,411,900","89,695"
1952,"HAKE, SILVER","49,187.10","108,437,800","2,364,030"
1952,"HAKE, WHITE","5,428.80","11,968,300","564,925"
1952,"HALIBUT, ATLANTIC",179.5,"395,700","103,454"
1952,"HALIBUT, CALIFORNIA",238.3,"525,300","127,068"
1952,"HALIBUT, PACIFIC","23,424.60","51,641,807","7,747,233"
1952,HARVESTFISH,243.8,"537,500","49,110"
1952,"HERRING, ATLANTIC","70,383.20","155,166,800","1,906,227"
1952,"HERRING, LAKE OR CISCO","11,042.00","24,343,300","1,511,633"
1952,"HERRING, PACIFIC","25,410.90","56,020,951","713,500"
1952,HOGCHOKER,2,"4,300",129
1952,HOGFISH,19.3,"42,600","5,112"
1952,JACK MACKEREL,"66,461.80","146,521,700","4,754,969"
1952,"JACK, CREVALLE",326.1,"718,900","26,612"
1952,KING WHITING,"2,467.00","5,438,800","514,310"
1952,LADYFISH,231.4,"510,200","15,306"
1952,"LAMPREY, SEA",118.8,"262,000","6,550"
1952,"LAUNCE, AMERICAN SAND",26.4,"58,100","1,935"
1952,LINGCOD,"2,624.90","5,786,850","518,426"
1952,"LOBSTER, AMERICAN","11,354.30","25,031,800","10,556,024"
1952,"LOBSTER, CALIFORNIA SPINY",365.9,"806,700","337,282"
1952,"LOBSTER, CARIBBEAN SPINY",731.4,"1,612,400","403,100"
1952,MACKEREL (SCOMBER),"9,346.20","20,604,700","785,464"
1952,"MACKEREL, ATLANTIC","8,249.70","18,187,200","1,586,412"
1952,"MACKEREL, CHUB",171.8,"378,700","31,316"
1952,"MACKEREL, KING AND CERO","1,065.10","2,348,200","406,927"
1952,"MACKEREL, SPANISH","3,689.70","8,134,300","945,726"
1952,MENHADEN,"627,593.00","1,383,591,600","13,221,287"
1952,MOONEYES,6.7,"14,800","1,776"
1952,"MULLET, STRIPED (LIZA)","15,123.70","33,341,700","3,476,576"
1952,"MULLET, WHITE","1,548.40","3,413,700","273,096"
1952,"MUSSEL, BLUE",167.6,"369,500","22,929"
1952,"MUSSEL, CALIFORNIA",0,100,44
1952,OCTOPUS,28,"61,700","3,495"
1952,"OYSTER, EASTERN","32,733.60","72,164,600","30,337,289"
1952,"OYSTER, OLYMPIA",54.5,"120,200","137,028"
1952,"OYSTER, PACIFIC","4,516.70","9,957,500","1,864,639"
1952,PACIFIC SIERRA,1.1,"2,500",293
1952,PADDLEFISH,28.1,"62,000","8,555"
1952,"PERCH, WHITE","1,042.20","2,297,600","218,721"
1952,"PERCH, YELLOW","1,958.10","4,316,900","764,788"
1952,PERIWINKLES,2.1,"4,700","1,473"
1952,PERMIT,12,"26,400","1,514"
1952,PIGFISH,144.8,"319,300","14,894"
1952,"PIKE, BLUE","2,793.00","6,157,400","1,254,324"
1952,PIKES,291.5,"642,700","257,692"
1952,PILOTFISH,0.1,200,4
1952,PINFISH,444,"978,800","32,812"
1952,POLLOCK,"12,227.10","26,955,900","995,980"
1952,"POMPANO, FLORIDA",458.3,"1,010,300","586,842"
1952,"POMPANO, PACIFIC",14.6,"32,100","11,489"
1952,PORKFISH,9.5,"20,900","1,045"
1952,"POUT, OCEAN",183.3,"404,000","6,089"
1952,"PUFFER, NOTHERN",557.5,"1,229,100","58,001"
1952,QUILLBACK,0.1,300,6
1952,RATFISH SPOTTED,644.4,"1,420,600","10,654"
1952,"REDFISH, ACADIAN","85,749.00","189,042,200","8,210,085"
1952,"ROCK BASSES, PACIFIC",39.2,"86,500","13,089"
1952,"ROCKFISH, PACIFIC OCEAN PERCH","2,918.00","6,433,100","311,006"
1952,ROCKFISHES,"11,188.00","24,665,031","1,346,873"
1952,"RUNNER, BLUE",484.6,"1,068,400","58,723"
1952,SABLEFISH,"3,013.80","6,644,117","589,129"
1952,"SALMON, ATLANTIC",0.1,200,67
1952,"SALMON, CHINOOK","18,505.20","40,796,580","9,824,382"
1952,"SALMON, CHUM","35,110.40","77,404,448","6,494,141"
1952,"SALMON, COHO","20,141.60","44,404,199","7,019,625"
1952,"SALMON, PINK","36,070.50","79,520,948","7,503,115"
1952,"SALMON, SOCKEYE","49,962.50","110,147,224","14,399,988"
1952,SAND PERCH,4.6,"10,100",524
1952,SANDWORMS,72.4,"159,700","93,944"
1952,"SARDINE, PACIFIC","6,500.20","14,330,400","523,120"
1952,SAUGER,111.4,"245,500","39,362"
1952,"SAWFISH, SMALLTOOTH",5.4,"12,000",840
1952,SCADS,195,"430,000","21,520"
1952,"SCALLOP, BAY",831.8,"1,833,800","1,343,696"
1952,"SCALLOP, SEA","8,450.10","18,629,100","10,831,621"
1952,SCALLOPS,3,"6,700","2,389"
1952,SCULPINS,37.9,"83,600","17,816"
1952,SCUPS OR PORGIES,"15,313.00","33,759,100","2,349,489"
1952,"SEA BASS, BLACK","9,978.00","21,997,400","2,205,575"
1952,"SEA BASS, GIANT",142.2,"313,500","48,416"
1952,SEA CATFISHES,406.7,"896,600","73,249"
1952,SEA URCHINS,32.6,"71,800","2,413"
1952,"SEABASS, WHITE",520.3,"1,147,000","354,103"
1952,SEAROBINS,95.3,"210,100","4,463"
1952,"SEATROUT, SAND",260.3,"573,900","42,467"
1952,"SEATROUT, SPOTTED","3,625.20","7,992,200","1,799,082"
1952,"SEAWEED, IRISH MOSS","1,093.80","2,411,400","43,320"
1952,"SEAWEED, KELP","99,934.70","220,316,000","3,384,054"
1952,"SHAD, AMERICAN","5,516.30","12,161,200","1,994,530"
1952,"SHAD, GIZZARD",166.3,"366,600","8,253"
1952,"SHAD, HICKORY",303.8,"669,700","32,714"
1952,"SHARK, DOGFISH","1,580.00","3,483,200","72,068"
1952,"SHARK, SOUPFIN",1.8,"4,000",651
1952,SHARKS,436.7,"962,850","59,904"
1952,"SHEEPHEAD, CALIFORNIA",16.5,"36,300","3,103"
1952,SHEEPSHEAD,146.6,"323,200","38,660"
1952,"SHRIMP, BAY",412.5,"909,500","68,482"
1952,"SHRIMP, MARINE, OTHER","101,666.20","224,133,200","54,822,755"
1952,"SHRIMP, OCEAN",94.6,"208,500","25,204"
1952,"SHRIMP, PENAEID",893.6,"1,970,077","186,798"
1952,SILVERSIDES,95.5,"210,500","24,890"
1952,SKATES,601.2,"1,325,300","13,569"
1952,"SMELT, EULACHON",579.6,"1,277,700","205,997"
1952,"SMELT, RAINBOW","2,524.40","5,565,400","367,442"
1952,"SMELT, WHITEBAIT",69,"152,100","16,042"
1952,SMELTS,596.4,"1,314,900","111,147"
1952,SNAILS (CONCHS),203.1,"447,700","54,328"
1952,"SNAPPER, GRAY",161,"354,900","56,611"
1952,"SNAPPER, LANE",0.2,500,94
1952,"SNAPPER, MUTTON",83.5,"184,000","41,521"
1952,"SNAPPER, RED","4,053.30","8,936,000","2,116,927"
1952,"SNAPPER, YELLOWTAIL",176.9,"390,000","96,977"
1952,SNOOK,267.2,"589,000","89,699"
1952,SOLES,"20,239.90","44,620,900","3,269,470"
1952,SPLITTAIL,0.7,"1,500",238
1952,"SPONGE, GRASS",3.4,"7,400","22,200"
1952,"SPONGE, SHEEPSWOOL",5.5,"12,200","103,700"
1952,"SPONGE, YELLOW",2.4,"5,400","16,200"
1952,SPOT,"6,730.40","14,837,800","777,841"
1952,SPOTTED CABRILLA,260.5,"574,300","86,207"
1952,SQUIDS,"2,602.60","5,737,800","342,728"
1952,STURGEONS,223.1,"491,800","121,541"
1952,SUCKERS,"1,285.90","2,835,000","176,580"
1952,SUNFISHES,672,"1,481,500","409,746"
1952,SURFPERCHES,205,"452,000","58,679"
1952,SWORDFISH,257.9,"568,500","213,084"
1952,TAUTOG,94.1,"207,400","10,031"
1952,"TILEFISH, GOLDEN",964.1,"2,125,400","201,903"
1952,"TOMCOD, PACIFIC",0.5,"1,000",123
1952,TRIGGERFISHES,33.1,"73,000","5,110"
1952,TRIPLETAIL,7.9,"17,500","1,411"
1952,"TROUT, BROWN",2,"4,400","2,333"
1952,"TROUT, LAKE","1,089.20","2,401,300","1,023,553"
1952,"TROUT, RAINBOW",771.2,"1,700,207","304,604"
1952,"TUNA, ALBACORE","23,839.80","52,557,300","9,146,609"
1952,"TUNA, BLUEFIN",256.5,"565,500","58,788"
1952,"TUNA, BLUEFIN PACIFIC","2,076.00","4,576,700","733,224"
1952,"TUNA, LITTLE TUNNY",338.7,"746,800","29,872"
1952,"TUNA, SKIPJACK","38,563.10","85,016,200","10,928,919"
1952,"TUNA, YELLOWFIN","81,298.60","179,230,900","28,338,201"
1952,"TURTLE, GREEN SEA",44.1,"97,300","14,331"
1952,"TURTLE, LOGGERHEAD SEA",19.6,"43,200","4,658"
1952,"TURTLE, SNAPPING",59.1,"130,200","13,638"
1952,"TURTLE, SOFT-SHELL",62.9,"138,700","10,818"
1952,"TURTLE, TERRAPIN",35.8,"78,900","16,960"
1952,WALLEYE,"2,714.10","5,983,500","1,508,919"
1952,WEAKFISH,"2,761.30","6,087,500","716,339"
1952,"WHITEFISH, LAKE","1,331.10","2,934,500","1,242,103"
1952,"WHITEFISH, OCEAN",4,"8,800",694
1952,"WHITEFISH, ROUND",60.8,"134,000","22,541"
1952,"WOLFFISH, ATLANTIC",912.4,"2,011,400","135,756"
1952,YELLOWTAIL JACK,"4,285.10","9,447,000","874,228"
1953,ABALONES,428.1,"943,800","438,824"
1953,ALEWIFE,"23,228.90","51,210,400","757,242"
1953,AMBERJACK,36.7,"81,000","3,954"
1953,ANCHOVIES,"39,028.80","86,043,000","1,710,920"
1953,ARGENTINES,32.1,"70,800","4,006"
1953,BALLYHOO,3.5,"7,800",780
1953,BARRACUDAS,685.7,"1,511,600","243,957"
1953,"BASS, ROCK",14.7,"32,300","4,423"
1953,"BASS, STRIPED","2,318.60","5,111,600","1,120,263"
1953,"BASS, WHITE",532.6,"1,174,100","107,713"
1953,BLOODWORMS,116,"255,700","219,166"
1953,BLUEFISH,"2,105.90","4,642,700","594,739"
1953,"BONITO, ATLANTIC",83.7,"184,600","18,510"
1953,"BONITO, PACIFIC","1,407.40","3,102,700","302,818"
1953,BOWFIN,22.3,"49,200","2,209"
1953,BUFFALOFISHES,30.7,"67,700","9,162"
1953,BURBOT,209.2,"461,300","16,545"
1953,BUTTERFISH,"3,290.80","7,255,000","727,398"
1953,CABEZON,6.3,"13,800",451
1953,"CARP, COMMON","3,362.50","7,412,900","335,235"
1953,CARPS AND MINNOWS,79.4,"175,100","11,853"
1953,CATFISHES & BULLHEADS,"6,442.90","14,204,000","2,508,489"
1953,CHUBS,"5,145.20","11,343,000","1,690,460"
1953,"CLAM, ATLANTIC JACKKNIFE",40.4,"89,100","10,536"
1953,"CLAM, ATLANTIC SURF","4,637.30","10,223,500","1,208,417"
1953,"CLAM, BUTTER",49.1,"108,194","15,336"
1953,"CLAM, MANILA",51.7,"113,900","34,890"
1953,"CLAM, OCEAN QUAHOG",125.4,"276,400","24,465"
1953,"CLAM, PACIFIC LITTLENECK",88.5,"195,200","78,069"
1953,"CLAM, PACIFIC RAZOR",834.9,"1,840,622","327,073"
1953,"CLAM, QUAHOG","7,503.90","16,543,100","7,293,079"
1953,"CLAM, SOFTSHELL","3,683.60","8,120,900","2,443,408"
1953,CLAMS OR BIVALVES,22.7,"50,100","29,535"
1953,COBIA,19.3,"42,600","3,667"
1953,"COCKLE, NUTTALL",9.2,"20,200","1,616"
1953,"COD, ATLANTIC","14,814.70","32,660,400","2,205,968"
1953,"COD, PACIFIC","3,919.50","8,641,000","370,952"
1953,"CRAB, ATLANTIC ROCK",988.8,"2,179,900","136,689"
1953,"CRAB, BLUE","47,802.20","105,384,800","4,790,865"
1953,"CRAB, BLUE, SOFT AND PEELER","2,338.10","5,154,600","952,723"
1953,"CRAB, DUNGENESS","9,525.80","21,000,506","2,994,619"
1953,"CRAB, FLORIDA STONE CLAWS",52.4,"115,500","69,300"
1953,"CRAB, HORSESHOE",75.4,"166,300",907
1953,"CRAB, KING","2,092.50","4,613,209","547,431"
1953,"CRAB, RED ROCK",22.4,"49,300","4,392"
1953,"CRAB, SNOW/TANNER",32.5,"71,756","6,458"
1953,CRABS,"2,529.50","5,576,600","697,072"
1953,CRAPPIE,12.4,"27,300","8,316"
1953,CRAYFISHES OR CRAWFISHES,156.1,"344,200","38,045"
1953,"CROAKER, ATLANTIC","2,876.00","6,340,400","590,881"
1953,"CROAKER, PACIFIC WHITE",544.8,"1,201,100","61,632"
1953,CUNNER,4,"8,800",137
1953,CUSK,"1,386.30","3,056,200","147,330"
1953,DOLLY VARDEN,5.9,"13,057","1,567"
1953,DOLPHINFISH,12.7,"28,000","1,975"
1953,"DRUM, BLACK",546.3,"1,204,300","100,459"
1953,"DRUM, FRESHWATER","1,045.50","2,304,800","85,854"
1953,"DRUM, RED",870.8,"1,919,700","312,495"
1953,"EEL, AMERICAN",640.5,"1,412,000","165,168"
1953,"EEL, CONGER",62.1,"136,800","3,552"
1953,"FINFISHES, UNC BAIT AND ANIMAL FOOD","42,145.80","92,914,700","875,287"
1953,"FINFISHES, UNC FOR FOOD","8,381.90","18,478,800","697,842"
1953,"FINFISHES, UNC GENERAL",126.2,"278,200","8,023"
1953,FLATFISH,"3,634.80","8,013,329","918,377"
1953,"FLOUNDER, SUMMER","6,965.00","15,355,100","2,724,589"
1953,"FLOUNDER, WINTER","6,393.20","14,094,400","1,918,777"
1953,"FLOUNDER, WITCH","3,944.20","8,695,400","799,797"
1953,"FLOUNDER, YELLOWTAIL","6,247.60","13,773,400","1,353,048"
1953,"FLOUNDER,ATLANTIC,PLAICE","2,708.20","5,970,400","462,277"
1953,FLYINGFISHES,33,"72,800","5,324"
1953,FROGS,4,"8,800","3,261"
1953,GARS,100,"220,500","11,070"
1953,GOLDFISH,44.3,"97,700","2,931"
1953,GOOSEFISH,129.3,"285,000","31,591"
1953,"GROUPER, GOLIATH",128.9,"284,200","26,571"
1953,"GROUPER, WARSAW",140.7,"310,100","21,989"
1953,GROUPERS,"2,499.80","5,511,000","627,513"
1953,GRUNTS,81.5,"179,600","8,958"
1953,HADDOCK,"63,323.10","139,602,000","10,527,537"
1953,"HAKE, PACIFIC (WHITING)",56.1,"123,600","2,354"
1953,"HAKE, RED","1,306.60","2,880,600","48,660"
1953,"HAKE, SILVER","40,653.00","89,623,600","1,812,790"
1953,"HAKE, WHITE","4,664.20","10,282,700","478,433"
1953,"HALIBUT, ATLANTIC",158.9,"350,400","91,846"
1953,"HALIBUT, CALIFORNIA",240.5,"530,300","124,283"
1953,"HALIBUT, PACIFIC","21,212.40","46,764,843","5,640,853"
1953,HARVESTFISH,374,"824,500","67,359"
1953,"HERRING, ATLANTIC","50,464.60","111,254,200","1,821,187"
1953,"HERRING, LAKE OR CISCO","8,672.30","19,118,900","979,156"
1953,"HERRING, PACIFIC","19,586.40","43,180,169","655,258"
1953,HOGCHOKER,4.2,"9,300",314
1953,HOGFISH,15.7,"34,600","3,460"
1953,INCONNU,10.9,"24,000","3,600"
1953,JACK MACKEREL,"25,288.40","55,750,700","1,993,865"
1953,"JACK, CREVALLE",235.4,"518,900","15,567"
1953,KING WHITING,"2,283.50","5,034,100","354,647"
1953,LADYFISH,235.8,"519,900","25,995"
1953,"LAUNCE, AMERICAN SAND",56.7,"125,000","3,750"
1953,LINGCOD,"1,711.20","3,772,601","254,100"
1953,"LOBSTER, AMERICAN","12,752.90","28,115,100","10,870,406"
1953,"LOBSTER, CALIFORNIA SPINY",340.2,"750,100","352,856"
1953,"LOBSTER, CARIBBEAN SPINY",905.1,"1,995,400","399,092"
1953,MACKEREL (SCOMBER),"3,402.80","7,501,900","329,024"
1953,"MACKEREL, ATLANTIC","3,876.20","8,545,500","997,434"
1953,"MACKEREL, CHUB",56.3,"124,100","12,383"
1953,"MACKEREL, FRIGATE",0.5,"1,100",23
1953,"MACKEREL, KING AND CERO","1,176.40","2,593,500","440,235"
1953,"MACKEREL, SPANISH","3,067.40","6,762,400","677,286"
1953,MENHADEN,"769,334.80","1,696,075,600","18,578,861"
1953,MOJARRAS,257.2,"567,100","29,364"
1953,MOONEYES,5.4,"11,900","1,314"
1953,"MULLET, STRIPED (LIZA)","14,794.20","32,615,300","2,868,952"
1953,"MULLET, WHITE",842.8,"1,858,100","112,086"
1953,"MUSSEL, BLUE",208.3,"459,300","80,097"
1953,"MUSSEL, CALIFORNIA",0,100,64
1953,OCTOPUS,25.3,"55,800","3,886"
1953,"OYSTER, EASTERN","31,442.70","69,318,500","27,301,859"
1953,"OYSTER, OLYMPIA",52.8,"116,500","166,412"
1953,"OYSTER, PACIFIC","4,664.20","10,282,700","1,582,829"
1953,PACIFIC SIERRA,0.4,900,138
1953,PADDLEFISH,26.4,"58,100","9,179"
1953,"PERCH, WHITE",976.4,"2,152,600","178,508"
1953,"PERCH, YELLOW","2,820.10","6,217,300","760,771"
1953,PERIWINKLES,4.9,"10,800","3,132"
1953,PERMIT,7.4,"16,300","1,141"
1953,PIGFISH,89.4,"197,100","9,079"
1953,"PIKE, BLUE","3,256.10","7,178,400","1,094,655"
1953,PIKES,139.6,"307,800","36,081"
1953,PILOTFISH,0.5,"1,200",49
1953,PINFISH,38.7,"85,400","4,156"
1953,POLLOCK,"10,846.30","23,911,800","724,677"
1953,"POMPANO, FLORIDA",284.9,"628,200","336,157"
1953,"POMPANO, PACIFIC",5.2,"11,400","5,644"
1953,PORKFISH,2.1,"4,700",235
1953,"POUT, OCEAN",3.4,"7,600",108
1953,"PUFFER, NOTHERN",470.3,"1,036,800","44,822"
1953,RATFISH SPOTTED,638.5,"1,407,600","10,533"
1953,"REDFISH, ACADIAN","69,807.90","153,898,500","5,972,536"
1953,"ROCK BASSES, PACIFIC",15.5,"34,100","5,924"
1953,"ROCKFISH, PACIFIC OCEAN PERCH","2,702.50","5,957,900","240,913"
1953,ROCKFISHES,"8,916.90","19,658,116","826,946"
1953,"RUNNER, BLUE",356.8,"786,500","33,533"
1953,SABLEFISH,"3,956.00","8,721,471","712,786"
1953,"SALMON, ATLANTIC",3.4,"7,400","3,911"
1953,"SALMON, CHINOOK","17,771.10","39,178,120","8,638,029"
1953,"SALMON, CHUM","29,286.80","64,565,672","4,348,562"
1953,"SALMON, COHO","13,005.80","28,672,511","3,953,718"
1953,"SALMON, PINK","44,075.60","97,169,168","9,195,217"
1953,"SALMON, SOCKEYE","37,806.50","83,348,220","11,669,570"
1953,SAND PERCH,2.8,"6,100",338
1953,SANDWORMS,113.9,"251,100","158,082"
1953,"SARDINE, PACIFIC","4,295.10","9,468,900","527,703"
1953,SAUGER,118.1,"260,300","31,610"
1953,"SAWFISH, SMALLTOOTH",4.3,"9,400",758
1953,SCADS,141.2,"311,200","21,790"
1953,"SCALLOP, BAY","1,294.50","2,853,800","1,409,204"
1953,"SCALLOP, SEA","10,713.30","23,618,600","10,475,830"
1953,SCULPINS,55.5,"122,400","27,209"
1953,SCUPS OR PORGIES,"19,933.00","43,944,400","2,614,284"
1953,"SEA BASS, BLACK","6,593.90","14,537,000","1,461,873"
1953,"SEA BASS, GIANT",186.9,"412,000","67,886"
1953,SEA CATFISHES,221.5,"488,300","32,357"
1953,SEA URCHINS,13.4,"29,600","1,090"
1953,"SEABASS, WHITE",396.2,"873,400","245,089"
1953,SEAROBINS,54.3,"119,800","2,481"
1953,"SEATROUT, SAND",405.8,"894,700","29,487"
1953,"SEATROUT, SPOTTED","2,670.80","5,888,100","1,436,735"
1953,"SEAWEED, IRISH MOSS",524.4,"1,156,000","21,747"
1953,"SEAWEED, KELP","114,895.20","253,298,000","3,890,657"
1953,"SHAD, AMERICAN","4,152.80","9,155,300","1,542,223"
1953,"SHAD, GIZZARD",225.3,"496,700","20,050"
1953,"SHAD, HICKORY",287.5,"633,900","27,884"
1953,"SHARK, DOGFISH","1,141.00","2,515,500","23,278"
1953,"SHARK, SOUPFIN",7.8,"17,200","2,630"
1953,SHARKS,482,"1,062,650","73,857"
1953,"SHEEPHEAD, CALIFORNIA",16.1,"35,500","3,094"
1953,SHEEPSHEAD,127.9,"282,000","30,009"
1953,"SHRIMP, BAY",344.1,"758,700","54,855"
1953,"SHRIMP, MARINE, OTHER","116,828.80","257,560,700","76,325,923"
1953,"SHRIMP, OCEAN",131.5,"290,000","30,020"
1953,"SHRIMP, PENAEID",793.2,"1,748,782","230,573"
1953,SILVERSIDES,61,"134,400","17,345"
1953,SKATES,875.3,"1,929,600","22,598"
1953,"SMELT, EULACHON",705.4,"1,555,200","184,669"
1953,"SMELT, RAINBOW","2,531.50","5,580,900","262,571"
1953,"SMELT, WHITEBAIT",81.3,"179,200","21,080"
1953,SMELTS,473.2,"1,043,115","70,173"
1953,SNAILS (CONCHS),271.3,"598,200","71,282"
1953,"SNAPPER, GRAY",156.8,"345,700","58,045"
1953,"SNAPPER, LANE",0.4,800,160
1953,"SNAPPER, MUTTON",58,"127,800","28,382"
1953,"SNAPPER, RED","3,687.40","8,129,200","2,267,008"
1953,"SNAPPER, YELLOWTAIL",157.7,"347,600","75,916"
1953,SNAPPERS,1,"2,100",672
1953,SNOOK,240,"529,100","73,571"
1953,SOLES,"15,204.70","33,520,200","1,989,078"
1953,SPADEFISHES,0,100,10
1953,SPLITTAIL,0.4,900,276
1953,"SPONGE, GRASS",0.5,"1,200","3,700"
1953,"SPONGE, SHEEPSWOOL",6.7,"14,800","120,472"
1953,"SPONGE, YELLOW",0.6,"1,300","3,744"
1953,SPOT,"4,916.90","10,839,700","583,453"
1953,SPOTTED CABRILLA,184.9,"407,600","66,485"
1953,SQUIDS,"6,597.50","14,544,800","488,501"
1953,STURGEONS,268.9,"592,800","134,547"
1953,SUCKERS,"1,139.80","2,512,800","153,972"
1953,SUNFISHES,24.2,"53,400","11,620"
1953,SURFPERCHES,214.1,"472,000","68,997"
