"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1998","Total","Porbeagle - Lamna nasus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Porbeagle - Lamna nasus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Porbeagle - Lamna nasus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Northern prawn - Pandalus borealis","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Northern prawn - Pandalus borealis","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Northern prawn - Pandalus borealis","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Atlantic redfishes nei - Sebastes spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Atlantic redfishes nei - Sebastes spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Atlantic redfishes nei - Sebastes spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Roughhead grenadier - Macrourus berglax","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Roughhead grenadier - Macrourus berglax","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Roughhead grenadier - Macrourus berglax","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Shagreen ray - Raja fullonica","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Shagreen ray - Raja fullonica","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Shagreen ray - Raja fullonica","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Sandeels(=Sandlances) nei - Ammodytes spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Sandeels(=Sandlances) nei - Ammodytes spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Sandeels(=Sandlances) nei - Ammodytes spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","European flying squid - Todarodes sagittatus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","European flying squid - Todarodes sagittatus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","European flying squid - Todarodes sagittatus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
