"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","366,078",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","459",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","798",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Dogfish sharks nei - Squalidae","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","31,692",""
"1992","Total","Dogfish sharks nei - Squalidae","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","45",""
"1992","Total","Dogfish sharks nei - Squalidae","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","704",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Eelpout - Zoarces viviparus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Eelpout - Zoarces viviparus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Eelpout - Zoarces viviparus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Freshwater breams nei - Abramis spp","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Freshwater breams nei - Abramis spp","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Freshwater breams nei - Abramis spp","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Burbot - Lota lota","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Burbot - Lota lota","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Burbot - Lota lota","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Crucian carp - Carassius carassius","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Crucian carp - Carassius carassius","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Crucian carp - Carassius carassius","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Common carp - Cyprinus carpio","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Common carp - Cyprinus carpio","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Common carp - Cyprinus carpio","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
