Country,Year,CNumber.x,Landings,LandedValue,ObservedPrice,TaxonKey,ISSCAAP,OrdCode,FamCode,GenCode,SpeCode,TargetCode,Used,OldVersionData,nom,CNumber.y,FishingEntityID,FishingEntityName
Spain,2004,724,31661,97315328,3073.665645,100034,34,NA,NA,NA,NA,4,TRUE,NA,27252,724,165,Spain
Spain,2006,724,2224,42982268,19326.55935,100043,43,NA,NA,NA,NA,27,TRUE,NA,28998,724,165,Spain
Spain,2001,724,111006,115005712,1036.031494,100035,35,NA,NA,NA,NA,1,TRUE,NA,24865,724,165,Spain
Spain,2005,724,8288,38309700,4622.309363,503124,31,61,515,3124,NA,23,TRUE,NA,28142,724,165,Spain
Spain,1992,724,23597,13929972,590.3280926,600146,36,60,416,1905,146,3,TRUE,NA,19886,724,165,Spain
Spain,1998,724,7140,33224908,4653.348459,503124,31,61,515,3124,NA,23,TRUE,NA,23044,724,165,Spain
Spain,1992,724,2443,874314,357.8853868,600203,33,60,330,810,203,5,TRUE,NA,19887,724,165,Spain
Spain,1994,724,14663,20210196,1378.312487,490010,57,90002,90010,NA,NA,25,TRUE,NA,20948,724,165,Spain
Spain,1994,724,9078,26467960,2915.615774,490011,57,90006,90011,NA,NA,25,TRUE,NA,20949,724,165,Spain
Spain,1994,724,666,3786507,5685.445946,490046,45,90013,90046,NA,NA,26,TRUE,NA,20950,724,165,Spain
Spain,2002,724,13084,23036364,1760.651483,300014,38,14,NA,NA,NA,21,TRUE,NA,25605,724,165,Spain
Spain,2006,724,4970,23101578,4648.204829,600147,36,60,416,1905,147,3,TRUE,NA,29134,724,165,Spain
Spain,2001,724,19645,188760080,9608.555867,100047,47,NA,NA,NA,NA,27,TRUE,NA,24873,724,165,Spain
Spain,2006,724,106,641882,6055.490566,100058,58,NA,NA,NA,NA,29,TRUE,NA,29007,724,165,Spain
Spain,2004,724,1403,7248028,5166.092659,601370,34,55,249,129,1370,15,TRUE,NA,27425,724,165,Spain
Spain,1999,724,22987,20447452,889.5224257,590004,57,90002,90004,90004,NA,25,TRUE,NA,23624,724,165,Spain
Spain,2005,724,2423,7275557,3002.706149,600026,31,61,440,1382,26,23,TRUE,NA,28152,724,165,Spain
Spain,2001,724,42291,64550672,1526.345369,100538,38,NA,NA,NA,NA,21,TRUE,NA,24878,724,165,Spain
Spain,2006,724,15808,66646140,4215.975455,100139,39,NA,NA,NA,NA,4,TRUE,NA,29009,724,165,Spain
Spain,1993,724,64179,94717040,1475.826049,100057,57,NA,NA,NA,NA,25,TRUE,NA,20397,724,165,Spain
Spain,2004,724,52,396652,7627.923077,290002,57,NA,NA,NA,NA,25,TRUE,NA,27275,724,165,Spain
Spain,2001,724,15151,26290102,1735.205729,300014,38,14,NA,NA,NA,21,TRUE,NA,24881,724,165,Spain
Spain,1994,724,377,1271428,3372.488064,590075,42,90013,90031,90075,NA,27,TRUE,NA,20961,724,165,Spain
Spain,1996,724,31,428636,13826.96774,690125,43,90013,90038,90077,90125,27,TRUE,NA,22053,724,165,Spain
Spain,1992,724,14294,15305363,1070.754372,490004,57,90002,90004,NA,NA,25,TRUE,NA,19865,724,165,Spain
Spain,1997,724,5864,30486260,5198.88472,590010,57,90002,90010,90010,NA,25,TRUE,NA,22540,724,165,Spain
Spain,1997,724,41061,25156520,612.6621368,600031,32,44,183,3209,31,14,TRUE,NA,22542,724,165,Spain
Spain,2005,724,115,170438,1482.069565,400414,37,60,414,NA,NA,14,TRUE,NA,28094,724,165,Spain
Spain,2006,724,286,680775,2380.332168,490055,55,90008,90055,NA,NA,29,TRUE,NA,29064,724,165,Spain
Spain,1997,724,26221,50729336,1934.683498,600066,35,28,454,843,66,1,TRUE,NA,22544,724,165,Spain
Spain,2006,724,565,498452,882.2159292,490058,56,90020,90058,NA,NA,29,TRUE,NA,29065,724,165,Spain
Spain,1997,724,98889,626662208,6337.026444,600107,36,60,416,6745,107,3,TRUE,NA,22545,724,165,Spain
Spain,2004,724,41299,37430280,906.3241241,500661,37,60,314,661,NA,2,TRUE,NA,27334,724,165,Spain
Spain,2005,724,123,3689028,29992.09756,690343,45,90013,90042,90098,90343,26,TRUE,NA,28252,724,165,Spain
Spain,2004,724,607,2161758,3561.38056,600893,33,60,330,1145,893,14,TRUE,NA,27406,724,165,Spain
Spain,2006,724,350,230479,658.5114286,600024,35,28,43,145,24,2,TRUE,NA,29106,724,165,Spain
Spain,2006,724,1612,4928433,3057.340571,600026,31,61,440,1382,26,23,TRUE,NA,29107,724,165,Spain
Spain,1998,724,38169,14593896,382.3494459,500142,36,60,416,142,NA,2,TRUE,NA,23036,724,165,Spain
Spain,2004,724,5,2075,415,601021,39,59,285,497,1021,18,TRUE,NA,27410,724,165,Spain
Spain,2006,724,37590,153062191,4071.885901,100039,39,NA,NA,NA,NA,4,TRUE,NA,28996,724,165,Spain
Spain,2004,724,3288,1212810,368.8594891,601043,35,28,43,1940,1043,2,TRUE,NA,27411,724,165,Spain
Spain,2004,724,86989,116379488,1337.86442,100035,35,NA,NA,NA,NA,1,TRUE,NA,27253,724,165,Spain
Spain,2004,724,199186,593580480,2980.031127,100036,36,NA,NA,NA,NA,3,TRUE,NA,27254,724,165,Spain
Spain,2004,724,84803,68871360,812.133533,100037,37,NA,NA,NA,NA,15,TRUE,NA,27255,724,165,Spain
Spain,1994,724,3932,6453306,1641.227365,601367,32,44,183,740,1367,14,TRUE,NA,20976,724,165,Spain
Spain,1998,724,3687,14695784,3985.837809,501135,33,59,573,1135,NA,5,TRUE,NA,23042,724,165,Spain
Spain,2004,724,10279,126503112,12306.94737,100045,45,NA,NA,NA,NA,26,TRUE,NA,27261,724,165,Spain
Spain,2006,724,376,2739223,7285.167553,100052,52,NA,NA,NA,NA,29,TRUE,NA,29002,724,165,Spain
Spain,1998,724,505,585819,1160.037624,600029,32,44,183,9296,29,14,TRUE,NA,23046,724,165,Spain
Spain,1998,724,33363,22503744,674.5120043,600031,32,44,183,3209,31,14,TRUE,NA,23047,724,165,Spain
Spain,1994,724,6032,23877644,3958.495358,500112,34,47,190,112,NA,12,TRUE,NA,20951,724,165,Spain
Spain,1994,724,8648,24355928,2816.365402,500113,32,44,183,113,NA,5,TRUE,NA,20952,724,165,Spain
Spain,2003,724,7914,35955596,4543.289866,490046,45,90013,90046,NA,NA,26,TRUE,NA,26538,724,165,Spain
Spain,2004,724,1758,2608456,1483.763367,601367,32,44,183,740,1367,14,TRUE,NA,27424,724,165,Spain
Spain,2003,724,26947,37631688,1396.507515,500142,36,60,416,142,NA,2,TRUE,NA,26542,724,165,Spain
Spain,2005,724,126,4032149,32001.18254,590147,56,90020,90060,90147,NA,29,TRUE,NA,28151,724,165,Spain
Spain,1996,724,8762,19197836,2191.033554,600147,36,60,416,1905,147,3,TRUE,NA,22045,724,165,Spain
Spain,2005,724,356,567282,1593.488764,600029,32,44,183,9296,29,14,TRUE,NA,28153,724,165,Spain
Spain,1996,724,44,97609,2218.386364,601342,31,61,440,128,1342,24,TRUE,NA,22047,724,165,Spain
Spain,1994,724,7431,23267536,3131.144664,503124,31,61,515,3124,NA,23,TRUE,NA,20959,724,165,Spain
Spain,2001,724,19645,188760080,9608.555867,290022,47,NA,NA,NA,NA,27,TRUE,NA,24880,724,165,Spain
Spain,1994,724,62692,114225968,1822.018248,590010,57,90002,90010,90010,NA,25,TRUE,NA,20960,724,165,Spain
Spain,2005,724,54,1138307,21079.75926,600035,22,26,49,9279,35,6,TRUE,NA,28158,724,165,Spain
Spain,2005,724,291,332788,1143.601375,600047,37,51,207,871,47,2,TRUE,NA,28159,724,165,Spain
Spain,2001,724,1000,2273985,2273.985,400266,34,59,266,NA,NA,4,TRUE,NA,24883,724,165,Spain
Spain,2005,724,116,342234,2950.293103,100058,58,NA,NA,NA,NA,29,TRUE,NA,28056,724,165,Spain
Spain,2004,724,44,90955,2067.159091,600695,31,61,440,1381,695,23,TRUE,NA,27399,724,165,Spain
Spain,2003,724,2414,16933550,7014.726595,590010,57,90002,90010,90010,NA,25,TRUE,NA,26551,724,165,Spain
Spain,2003,724,1,1622,1622,590075,42,90013,90031,90075,NA,27,TRUE,NA,26552,724,165,Spain
Spain,2004,724,304,1481285,4872.648026,600034,32,44,183,1891,34,15,TRUE,NA,27360,724,165,Spain
Spain,2006,724,154,4360942,28317.80519,590147,56,90020,90060,90147,NA,29,TRUE,NA,29104,724,165,Spain
Spain,2004,724,51,191587,3756.607843,500639,38,7,486,639,NA,20,TRUE,NA,27333,724,165,Spain
Spain,2004,724,197,570217,2894.502538,600056,39,60,358,197,56,5,TRUE,NA,27363,724,165,Spain
Spain,1995,724,45476,26912090,591.7866567,500661,37,60,314,661,NA,2,TRUE,NA,21539,724,165,Spain
Spain,2005,724,66,238870,3619.242424,400421,34,60,421,NA,NA,2,TRUE,NA,28098,724,165,Spain
Spain,2004,724,15552,23745412,1526.839763,600898,38,8,11,2029,898,20,TRUE,NA,27407,724,165,Spain
Spain,2004,724,428,446131,1042.36215,500814,38,8,10,814,NA,19,TRUE,NA,27338,724,165,Spain
Spain,2004,724,368,803759,2184.127717,500705,33,60,330,705,NA,14,TRUE,NA,27336,724,165,Spain
Spain,1998,724,8184,38315792,4681.792766,500112,34,47,190,112,NA,12,TRUE,NA,23034,724,165,Spain
Spain,1996,724,70997,215827984,3039.95921,500654,32,44,184,654,NA,15,TRUE,NA,22029,724,165,Spain
Spain,2004,724,14431,66013472,4574.421177,100033,33,NA,NA,NA,NA,16,TRUE,NA,27251,724,165,Spain
Spain,2001,724,3568,3264422,914.9164798,100033,33,NA,NA,NA,NA,16,TRUE,NA,24863,724,165,Spain
Spain,2001,724,16181,59318144,3665.913355,100034,34,NA,NA,NA,NA,4,TRUE,NA,24864,724,165,Spain
Spain,1992,724,101506,53483520,526.9000847,600107,36,60,416,6745,107,3,TRUE,NA,19883,724,165,Spain
Spain,1998,724,4667,7986904,1711.357189,500887,34,26,62,887,NA,6,TRUE,NA,23040,724,165,Spain
Spain,1998,724,10325,15517476,1502.903245,501096,32,44,505,1096,NA,6,TRUE,NA,23041,724,165,Spain
Spain,2004,724,967,5999073,6203.798345,601164,33,60,330,132,1164,5,TRUE,NA,27412,724,165,Spain
Spain,2004,724,1372,11315608,8247.527697,100047,47,NA,NA,NA,NA,27,TRUE,NA,27262,724,165,Spain
Spain,2004,724,422,2697752,6392.777251,100052,52,NA,NA,NA,NA,29,TRUE,NA,27263,724,165,Spain
Spain,2004,724,256,1097580,4287.421875,100055,55,NA,NA,NA,NA,29,TRUE,NA,27264,724,165,Spain
Spain,1998,724,896,2415828,2696.236607,600034,32,44,183,1891,34,15,TRUE,NA,23048,724,165,Spain
Spain,1998,724,24886,45054544,1810.437354,600066,35,28,454,843,66,1,TRUE,NA,23049,724,165,Spain
Spain,2006,724,43281,127683616,2950.107807,100057,57,NA,NA,NA,NA,25,TRUE,NA,29006,724,165,Spain
Spain,1994,724,24653,9699774,393.4520748,500142,36,60,416,142,NA,2,TRUE,NA,20953,724,165,Spain
Spain,1999,724,15631,12192498,780.0203442,501905,36,60,416,1905,NA,3,TRUE,NA,23622,724,165,Spain
Spain,1994,724,79817,269146784,3372.048361,500654,32,44,184,654,NA,15,TRUE,NA,20954,724,165,Spain
Spain,1999,724,7130,34605640,4853.525947,503124,31,61,515,3124,NA,23,TRUE,NA,23623,724,165,Spain
Spain,1996,724,14658,61428176,4190.761086,600226,36,60,417,115,226,3,TRUE,NA,22046,724,165,Spain
Spain,2004,724,145,299618,2066.331034,601356,33,60,330,2040,1356,14,TRUE,NA,27422,724,165,Spain
Spain,1992,724,3755,43749048,11650.8783,690273,43,90013,90038,90080,90273,27,TRUE,NA,19895,724,165,Spain
Spain,1997,724,4734,7500444,1584.377693,500887,34,26,62,887,NA,6,TRUE,NA,22535,724,165,Spain
Spain,2005,724,428,2245851,5247.315421,600034,32,44,183,1891,34,15,TRUE,NA,28157,724,165,Spain
Spain,1997,724,9943,15118440,1520.510912,501096,32,44,505,1096,NA,6,TRUE,NA,22536,724,165,Spain
Spain,1997,724,7437,19025574,2558.232352,501135,33,59,573,1135,NA,5,TRUE,NA,22537,724,165,Spain
Spain,1997,724,2116,4617544,2182.204159,501905,36,60,416,1905,NA,3,TRUE,NA,22538,724,165,Spain
Spain,1997,724,8492,53590216,6310.670749,503124,31,61,515,3124,NA,23,TRUE,NA,22539,724,165,Spain
Spain,2001,724,16,23564,1472.75,400415,34,60,415,NA,NA,15,TRUE,NA,24886,724,165,Spain
Spain,1993,724,422,468310,1109.739336,400359,33,60,359,NA,NA,5,TRUE,NA,20402,724,165,Spain
Spain,2006,724,274,559012,2040.189781,601356,33,60,330,2040,1356,14,TRUE,NA,29182,724,165,Spain
Spain,1999,724,24643,8070114,327.4809885,600118,36,60,416,142,118,2,TRUE,NA,23633,724,165,Spain
Spain,2004,724,58,698374,12040.93103,600035,22,26,49,9279,35,6,TRUE,NA,27361,724,165,Spain
Spain,2004,724,181,305101,1685.640884,600047,37,51,207,871,47,2,TRUE,NA,27362,724,165,Spain
Spain,1992,724,4038,7272427,1800.997276,500887,34,26,62,887,NA,6,TRUE,NA,19874,724,165,Spain
Spain,2003,724,25955,20182412,777.5924485,600031,32,44,183,3209,31,14,TRUE,NA,26556,724,165,Spain
Spain,1999,724,9800,46432912,4738.052245,600226,36,60,417,115,226,3,TRUE,NA,23638,724,165,Spain
Spain,2004,724,133,238315,1791.842105,600850,33,60,330,1148,850,13,TRUE,NA,27405,724,165,Spain
Spain,2004,724,179,188307,1051.994413,600912,38,8,12,693,912,20,TRUE,NA,27408,724,165,Spain
Spain,1998,724,9801,29818102,3042.353025,490011,57,90006,90011,NA,NA,25,TRUE,NA,23032,724,165,Spain
Spain,1993,724,104558,344206688,3292.016756,500654,32,44,184,654,NA,15,TRUE,NA,20410,724,165,Spain
Spain,1994,724,2335,2070424,886.6912206,600203,33,60,330,810,203,5,TRUE,NA,20971,724,165,Spain
Spain,2004,724,538,3030963,5633.760223,601005,37,60,314,928,1005,18,TRUE,NA,27409,724,165,Spain
Spain,2004,724,62747,242174112,3859.532918,600107,36,60,416,6745,107,3,TRUE,NA,27371,724,165,Spain
Spain,2004,724,1029,2701928,2625.780369,600115,36,60,416,1162,115,3,TRUE,NA,27372,724,165,Spain
Spain,2004,724,26827,14501787,540.5668543,600118,36,60,416,142,118,2,TRUE,NA,27373,724,165,Spain
Spain,2004,724,24,42246,1760.25,600139,38,9,13,107,139,20,TRUE,NA,27374,724,165,Spain
Spain,2004,724,17762,102912984,5793.997523,600147,36,60,416,1905,147,3,TRUE,NA,27378,724,165,Spain
Spain,1999,724,8019,41291176,5149.167727,500112,34,47,190,112,NA,12,TRUE,NA,23613,724,165,Spain
Spain,1998,724,4484,17400134,3880.493756,501905,36,60,416,1905,NA,3,TRUE,NA,23043,724,165,Spain
Spain,2004,724,340,2353428,6921.847059,601320,39,53,240,1129,1320,14,TRUE,NA,27415,724,165,Spain
Spain,2006,724,39,166608,4272,100053,53,NA,NA,NA,NA,29,TRUE,NA,29003,724,165,Spain
Spain,1999,724,4263,7036634,1650.629604,500887,34,26,62,887,NA,6,TRUE,NA,23619,724,165,Spain
Spain,2003,724,2519,11736002,4658.992457,490011,57,90006,90011,NA,NA,25,TRUE,NA,26537,724,165,Spain
Spain,1996,724,98336,404101344,4109.393752,600107,36,60,416,6745,107,3,TRUE,NA,22041,724,165,Spain
Spain,2004,724,63057,48772136,773.4610908,601350,35,28,43,4103,1350,1,TRUE,NA,27420,724,165,Spain
Spain,1997,724,17566,23123020,1316.350905,490004,57,90002,90004,NA,NA,25,TRUE,NA,22525,724,165,Spain
Spain,1996,724,17525,46114740,2631.368902,600142,36,60,416,1905,142,3,TRUE,NA,22043,724,165,Spain
Spain,1997,724,17566,23123020,1316.350905,490010,57,90002,90010,NA,NA,25,TRUE,NA,22526,724,165,Spain
Spain,2004,724,310,919105,2964.854839,601353,33,60,289,901,1353,11,TRUE,NA,27421,724,165,Spain
Spain,2004,724,533,1059549,1987.896811,100076,76,NA,NA,NA,NA,29,TRUE,NA,27268,724,165,Spain
Spain,2004,724,1074,2448937,2280.202048,601382,31,61,440,1380,1382,23,TRUE,NA,27427,724,165,Spain
Spain,2005,724,1722,3075072,1785.756098,600033,32,44,505,1096,33,6,TRUE,NA,28156,724,165,Spain
Spain,1994,724,2361,4130720,1749.563744,501905,36,60,416,1905,NA,3,TRUE,NA,20958,724,165,Spain
Spain,2005,724,53370,39936312,748.2913997,600031,32,44,183,3209,31,14,TRUE,NA,28155,724,165,Spain
Spain,2006,724,1555,4232219,2721.684244,100538,38,NA,NA,NA,NA,21,TRUE,NA,29012,724,165,Spain
Spain,2006,724,76,495314,6517.289474,290002,57,NA,NA,NA,NA,25,TRUE,NA,29013,724,165,Spain
Spain,2005,724,296,591450,1998.141892,600056,39,60,358,197,56,5,TRUE,NA,28160,724,165,Spain
Spain,2005,724,892,20578708,23070.30045,690109,45,90013,90043,90095,90109,26,TRUE,NA,28244,724,165,Spain
Spain,1999,724,31065,49356176,1588.803348,600066,35,28,454,843,66,1,TRUE,NA,23631,724,165,Spain
Spain,1999,724,169106,101581544,600.697456,600107,36,60,416,6745,107,3,TRUE,NA,23632,724,165,Spain
Spain,1993,724,16913,15439370,912.8699817,490004,57,90002,90004,NA,NA,25,TRUE,NA,20403,724,165,Spain
Spain,2003,724,99,366408,3701.090909,590088,45,90013,90044,90088,NA,26,TRUE,NA,26553,724,165,Spain
Spain,2003,724,202,461928,2286.772277,600024,35,28,43,145,24,2,TRUE,NA,26554,724,165,Spain
Spain,2005,724,754,2206790,2926.777188,100339,39,NA,NA,NA,NA,4,TRUE,NA,28060,724,165,Spain
Spain,2005,724,1678,3781438,2253.538737,100538,38,NA,NA,NA,NA,21,TRUE,NA,28061,724,165,Spain
Spain,2005,724,67,402665,6009.925373,290002,57,NA,NA,NA,NA,25,TRUE,NA,28062,724,165,Spain
Spain,2005,724,66,103647,1570.409091,290004,56,NA,NA,NA,NA,29,TRUE,NA,28063,724,165,Spain
Spain,1998,724,21810,38923676,1784.671068,490010,57,90002,90010,NA,NA,25,TRUE,NA,23031,724,165,Spain
Spain,2005,724,4,335686,83921.5,290012,76,NA,NA,NA,NA,29,TRUE,NA,28065,724,165,Spain
Spain,1998,724,20712,85680664,4136.764388,490046,45,90013,90046,NA,NA,26,TRUE,NA,23033,724,165,Spain
Spain,2005,724,23,77838,3384.26087,500928,37,60,314,928,NA,14,TRUE,NA,28136,724,165,Spain
Spain,2005,724,36,129322,3592.277778,300009,38,9,NA,NA,NA,19,TRUE,NA,28067,724,165,Spain
Spain,1992,724,36385,39428760,1083.654253,600031,32,44,183,3209,31,14,TRUE,NA,19880,724,165,Spain
Spain,1992,724,1436,4405228,3067.707521,600034,32,44,183,1891,34,15,TRUE,NA,19881,724,165,Spain
Spain,1992,724,50261,95441272,1898.913114,600066,35,28,454,843,66,1,TRUE,NA,19882,724,165,Spain
Spain,2002,724,67,278734,4160.208955,100042,42,NA,NA,NA,NA,27,TRUE,NA,25593,724,165,Spain
Spain,1998,724,457,709099,1551.63895,500679,39,60,461,679,NA,4,TRUE,NA,23039,724,165,Spain
Spain,1995,724,702,1747712,2489.618234,600034,32,44,183,1891,34,15,TRUE,NA,21549,724,165,Spain
Spain,1999,724,4659,4706072,1010.103456,500113,32,44,183,113,NA,5,TRUE,NA,23614,724,165,Spain
Spain,1999,724,20556,7711914,375.1660829,500142,36,60,416,142,NA,2,TRUE,NA,23615,724,165,Spain
Spain,1994,724,28440,177243696,6232.197468,290022,47,NA,NA,NA,NA,27,TRUE,NA,20944,724,165,Spain
Spain,2006,724,392,1199045,3058.788265,100055,55,NA,NA,NA,NA,29,TRUE,NA,29004,724,165,Spain
Spain,1992,724,115,360535,3135.086957,690119,42,90013,90032,90063,90119,27,TRUE,NA,19892,724,165,Spain
Spain,2004,724,29,96019,3311,601341,31,61,440,2188,1341,23,TRUE,NA,27418,724,165,Spain
Spain,1996,724,15382,6277367,408.0982317,600118,36,60,416,142,118,2,TRUE,NA,22042,724,165,Spain
Spain,1992,724,112,176662,1577.339286,601381,32,44,183,3044,1381,6,TRUE,NA,19891,724,165,Spain
Spain,1996,724,29823,55198236,1850.861282,600066,35,28,454,843,66,1,TRUE,NA,22040,724,165,Spain
Spain,1995,724,2753,26371008,9579.007628,100043,43,NA,NA,NA,NA,27,TRUE,NA,21520,724,165,Spain
Spain,2003,724,6194,36478760,5889.370358,500112,34,47,190,112,NA,12,TRUE,NA,26540,724,165,Spain
Spain,1995,724,506,744027,1470.409091,601343,32,44,183,1891,1343,6,TRUE,NA,21561,724,165,Spain
Spain,2004,724,30,61112,2037.066667,100077,77,NA,NA,NA,NA,0,TRUE,NA,27269,724,165,Spain
Spain,1994,724,4192,4891539,1166.874761,501096,32,44,505,1096,NA,6,TRUE,NA,20957,724,165,Spain
Spain,2005,724,28636,132976736,4643.691018,600030,32,44,184,654,30,6,TRUE,NA,28154,724,165,Spain
Spain,1995,724,22286,26392436,1184.260792,490010,57,90002,90010,NA,NA,25,TRUE,NA,21532,724,165,Spain
Spain,1993,724,516,1053670,2041.996124,690156,55,90008,90055,90122,90156,29,TRUE,NA,20437,724,165,Spain
Spain,1993,724,3815,38660312,10133.76461,690273,43,90013,90038,90080,90273,27,TRUE,NA,20438,724,165,Spain
Spain,1995,724,6733,18056332,2681.766226,490011,57,90006,90011,NA,NA,25,TRUE,NA,21533,724,165,Spain
Spain,2004,724,8945,48496936,5421.680939,500112,34,47,190,112,NA,12,TRUE,NA,27324,724,165,Spain
Spain,2001,724,370,1138822,3077.897297,400330,33,60,330,NA,NA,5,TRUE,NA,24884,724,165,Spain
Spain,2001,724,612,450410,735.9640523,400359,33,60,359,NA,NA,5,TRUE,NA,24885,724,165,Spain
Spain,2006,724,3652,24110474,6601.991785,490046,45,90013,90046,NA,NA,26,TRUE,NA,29063,724,165,Spain
Spain,1997,724,117674,241328640,2050.823801,100032,32,NA,NA,NA,NA,14,TRUE,NA,22500,724,165,Spain
Spain,1997,724,2558,1206324,471.5887412,100033,33,NA,NA,NA,NA,16,TRUE,NA,22501,724,165,Spain
Spain,1997,724,20843,58184736,2791.572039,100034,34,NA,NA,NA,NA,4,TRUE,NA,22502,724,165,Spain
Spain,2003,724,18696,64857464,3469.055627,100034,34,NA,NA,NA,NA,4,TRUE,NA,26513,724,165,Spain
Spain,2004,724,516,5865640,11367.51938,600063,33,60,487,2682,63,6,TRUE,NA,27364,724,165,Spain
Spain,2005,724,303,2815772,9292.976898,400419,36,60,419,NA,NA,3,TRUE,NA,28097,724,165,Spain
Spain,2004,724,857,4882408,5697.092182,500809,33,60,330,809,NA,5,TRUE,NA,27337,724,165,Spain
Spain,1995,724,4462,5262425,1179.387046,501096,32,44,505,1096,NA,6,TRUE,NA,21541,724,165,Spain
Spain,1993,724,19227,7663534,398.5818901,500142,36,60,416,142,NA,2,TRUE,NA,20409,724,165,Spain
Spain,2006,724,32,131685,4115.15625,600648,38,9,558,1465,648,20,TRUE,NA,29152,724,165,Spain
Spain,1995,724,1955,4018510,2055.503836,501905,36,60,416,1905,NA,3,TRUE,NA,21543,724,165,Spain
Spain,2004,724,130,200463,1542.023077,600097,36,60,416,4152,97,3,TRUE,NA,27370,724,165,Spain
Spain,2005,724,2074,3077816,1484,601367,32,44,183,740,1367,14,TRUE,NA,28223,724,165,Spain
Spain,2005,724,1417,6732907,4751.52223,601370,34,55,249,129,1370,15,TRUE,NA,28224,724,165,Spain
Spain,1994,724,534,1766764,3308.546816,100042,42,NA,NA,NA,NA,27,TRUE,NA,20935,724,165,Spain
Spain,1994,724,2798,29957930,10706.90851,100043,43,NA,NA,NA,NA,27,TRUE,NA,20936,724,165,Spain
Spain,2004,724,14334,43471592,3032.760709,600142,36,60,416,1905,142,3,TRUE,NA,27375,724,165,Spain
Spain,1995,724,47824,78747224,1646.604717,600066,35,28,454,843,66,1,TRUE,NA,21550,724,165,Spain
Spain,1994,724,141,214000,1517.730496,601381,32,44,183,3044,1381,6,TRUE,NA,20977,724,165,Spain
Spain,1994,724,161,495336,3076.621118,690119,42,90013,90032,90063,90119,27,TRUE,NA,20978,724,165,Spain
Spain,1994,724,3707,2391005,644.9973024,300014,38,14,NA,NA,NA,21,TRUE,NA,20945,724,165,Spain
Spain,1994,724,530,402936,760.2566038,400359,33,60,359,NA,NA,5,TRUE,NA,20946,724,165,Spain
Spain,1999,724,499,748137,1499.272545,500679,39,60,461,679,NA,4,TRUE,NA,23618,724,165,Spain
Spain,2004,724,39,723948,18562.76923,601348,31,61,515,1638,1348,24,TRUE,NA,27419,724,165,Spain
Spain,1996,724,868,2138765,2464.014977,600034,32,44,183,1891,34,15,TRUE,NA,22039,724,165,Spain
Spain,1993,724,10977,4368738,397.9901612,600118,36,60,416,142,118,2,TRUE,NA,20423,724,165,Spain
Spain,2003,724,509,578662,1136.860511,400359,33,60,359,NA,NA,5,TRUE,NA,26535,724,165,Spain
Spain,1996,724,98213,596159296,6070.065022,600143,36,60,416,1905,143,3,TRUE,NA,22044,724,165,Spain
Spain,1995,724,82474,220503984,2673.618158,100058,58,NA,NA,NA,NA,29,TRUE,NA,21525,724,165,Spain
Spain,1992,724,508,4119024,8108.314961,100045,45,NA,NA,NA,NA,26,TRUE,NA,19856,724,165,Spain
Spain,1998,724,100111,93871776,937.6769386,600107,36,60,416,6745,107,3,TRUE,NA,23050,724,165,Spain
Spain,2004,724,1187,3619907,3049.62679,100139,39,NA,NA,NA,NA,4,TRUE,NA,27270,724,165,Spain
Spain,2004,724,613,1656675,2702.569331,100239,39,NA,NA,NA,NA,4,TRUE,NA,27271,724,165,Spain
Spain,1996,724,2541,4839856,1904.705234,601367,32,44,183,740,1367,14,TRUE,NA,22050,724,165,Spain
Spain,1996,724,620,596938,962.8032258,601381,32,44,183,3044,1381,6,TRUE,NA,22051,724,165,Spain
Spain,1996,724,120,386935,3224.458333,690119,42,90013,90032,90063,90119,27,TRUE,NA,22052,724,165,Spain
Spain,1992,724,445,377329,847.9303371,400359,33,60,359,NA,NA,5,TRUE,NA,19864,724,165,Spain
Spain,2003,724,12030,33300280,2768.103076,501905,36,60,416,1905,NA,3,TRUE,NA,26549,724,165,Spain
Spain,1998,724,31656,54037880,1707.034369,100538,38,NA,NA,NA,NA,21,TRUE,NA,23023,724,165,Spain
Spain,1998,724,1439,2146502,1491.662265,200004,38,NA,NA,NA,NA,21,TRUE,NA,23024,724,165,Spain
Spain,2004,724,285,1222544,4289.62807,600706,33,60,330,1550,706,14,TRUE,NA,27400,724,165,Spain
Spain,1999,724,16723,39043672,2334.728936,600142,36,60,416,1905,142,3,TRUE,NA,23634,724,165,Spain
Spain,1999,724,76470,74106960,969.09847,600143,36,60,416,1905,143,3,TRUE,NA,23635,724,165,Spain
Spain,2003,724,236,379198,1606.771186,600029,32,44,183,9296,29,14,TRUE,NA,26555,724,165,Spain
Spain,2005,724,1913,5826376,3045.674856,690271,57,90002,90004,90004,90271,25,TRUE,NA,28250,724,165,Spain
Spain,1999,724,3898,2279775,584.8576193,600203,33,60,330,810,203,5,TRUE,NA,23637,724,165,Spain
Spain,1998,724,661,408530,618.0484115,400359,33,60,359,NA,NA,5,TRUE,NA,23029,724,165,Spain
Spain,1998,724,21810,38923676,1784.671068,490004,57,90002,90004,NA,NA,25,TRUE,NA,23030,724,165,Spain
Spain,2005,724,383,449899,1174.671018,500814,38,8,10,814,NA,19,TRUE,NA,28134,724,165,Spain
Spain,2005,724,113,846443,7490.646018,500903,33,60,330,903,NA,6,TRUE,NA,28135,724,165,Spain
Spain,2002,724,105268,289088064,2746.210282,100032,32,NA,NA,NA,NA,14,TRUE,NA,25585,724,165,Spain
