"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Cuckoo ray - Raja naevus","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Cuckoo ray - Raja naevus","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Starry ray - Raja radiata","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Starry ray - Raja radiata","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Starry ray - Raja radiata","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Great Atlantic scallop - Pecten maximus","All presentation forms","Human consumption","Euro","Belgium","187,613",""
"1992","Total","Great Atlantic scallop - Pecten maximus","All presentation forms","Human consumption","Tonnes product weight","Belgium","91",""
"1992","Total","Great Atlantic scallop - Pecten maximus","All presentation forms","Human consumption","Euro/Tonne","Belgium","2,071",""
"1992","Total","Catsharks,Nursehounds, nei - Scyliorhinus spp","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Catsharks,Nursehounds, nei - Scyliorhinus spp","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Catsharks,Nursehounds, nei - Scyliorhinus spp","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Raja rays nei - Raja spp","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Raja rays nei - Raja spp","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Raja rays nei - Raja spp","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Various sharks nei - Selachimorpha (Pleurotremata)","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Various sharks nei - Selachimorpha (Pleurotremata)","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Various sharks nei - Selachimorpha (Pleurotremata)","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Common sole - Solea solea","All presentation forms","Human consumption","Euro","Belgium","23,199,932",""
"1992","Total","Common sole - Solea solea","All presentation forms","Human consumption","Tonnes product weight","Belgium","3,619",""
"1992","Total","Common sole - Solea solea","All presentation forms","Human consumption","Euro/Tonne","Belgium","6,411",""
"1992","Total","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Euro","Belgium",":",""
