"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Common dolphinfish - Coryphaena hippurus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Donax clams - Donax spp","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Donax clams - Donax spp","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Donax clams - Donax spp","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Deepwater rose shrimp - Parapenaeus longirostris","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Deepwater rose shrimp - Parapenaeus longirostris","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Deepwater rose shrimp - Parapenaeus longirostris","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Transparent goby - Aphia minuta","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Transparent goby - Aphia minuta","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Transparent goby - Aphia minuta","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Italy","428,142,852",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Italy","102,709",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Italy","4,169",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Forkbeard - Phycis phycis","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Forkbeard - Phycis phycis","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Forkbeard - Phycis phycis","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Frigate and bullet tuna - Auxis thazard, A.rochei","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Frigate and bullet tuna - Auxis thazard, A.rochei","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
